traffic_record_id,state,road_type,lane_count,speed_limit_kmph,has_signal,enforcement_level,blackspot_score,season,day_of_week,hour_of_day,lighting,weather,is_peak,vehicle_count_per_hr,avg_speed_kmph,peak,traffic_data_quality_flag,signal_status,green_duration_s,red_duration_s,yellow_duration_s,cycle_time_s,violations_count,signal_data_quality_flag,accident_occurred,month,day,week_of_year,is_weekend,is_night,speed_ratio,traffic_density,signal_efficiency
1143,Telangana,highway,8,119,1,medium,0.222,monsoon,6,18,Day,Clear,1,5227.0,78.2,1,Unknown,Working,74.0,97.0,3.0,174.0,0.0,Unknown,1,7,6,27,1,0,0.6571428571428571,653.375,0.42528735632183906
1144,Telangana,highway,8,119,1,medium,0.222,monsoon,6,19,Dusk/Dawn,Clear,1,4665.0,79.9,1,Unknown,Working,51.0,105.0,3.0,159.0,2.0,Unknown,0,7,6,27,1,0,0.6714285714285715,583.125,0.32075471698113206
1145,Telangana,highway,8,119,1,medium,0.222,monsoon,6,20,Night,Rain,1,2690.0,91.9,1,Unknown,Working,85.0,75.0,6.0,166.0,1.0,Unknown,0,7,6,27,1,1,0.7722689075630252,336.25,0.5120481927710844
1146,Telangana,highway,8,119,1,medium,0.222,monsoon,6,21,Night,Thunderstorm,1,2523.0,98.1,1,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,1,0.8243697478991596,315.375,0.4195804195804196
1147,Telangana,highway,8,119,1,medium,0.222,monsoon,6,22,Night,Clear,1,3474.0,99.2,1,Unknown,Working,102.0,44.0,5.0,151.0,1.0,Unknown,0,7,6,27,1,1,0.8336134453781513,434.25,0.6754966887417219
1148,Telangana,highway,8,119,1,medium,0.222,monsoon,6,23,Night,Rain,0,4152.0,83.0,0,Unknown,Working,76.0,53.0,8.0,137.0,1.0,Unknown,0,7,6,27,1,1,0.6974789915966386,519.0,0.5547445255474452
1149,Telangana,highway,8,119,1,medium,0.222,monsoon,0,0,Night,Clear,0,3410.0,100.6,0,Unknown,Working,102.0,40.0,7.0,149.0,0.0,Unknown,0,7,7,28,0,1,0.8453781512605042,426.25,0.6845637583892618
1150,Telangana,highway,8,119,1,medium,0.222,monsoon,0,1,Night,Clear,0,3060.0,96.6,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.8117647058823529,382.5,0.4195804195804196
1151,Telangana,highway,8,119,1,medium,0.222,monsoon,0,2,Night,Thunderstorm,0,1390.0,102.3,0,Unknown,Working,99.0,64.0,6.0,169.0,1.0,Unknown,0,7,7,28,0,1,0.8596638655462184,173.75,0.5857988165680473
1152,Telangana,highway,8,119,1,medium,0.222,monsoon,0,3,Night,Thunderstorm,0,1012.0,103.7,0,Unknown,Working,47.0,97.0,8.0,152.0,1.0,Unknown,0,7,7,28,0,1,0.8714285714285714,126.5,0.3092105263157895
1153,Telangana,highway,8,119,1,medium,0.222,monsoon,0,4,Night,Clear,0,1499.0,104.9,0,Unknown,Working,43.0,65.0,3.0,111.0,0.0,Unknown,0,7,7,28,0,1,0.8815126050420169,187.375,0.38738738738738737
1154,Telangana,highway,8,119,1,medium,0.222,monsoon,0,5,Dusk/Dawn,Thunderstorm,0,2440.0,97.7,0,Unknown,Working,93.0,50.0,6.0,149.0,0.0,Unknown,0,7,7,28,0,1,0.8210084033613445,305.0,0.6241610738255033
1155,Telangana,highway,8,119,1,medium,0.222,monsoon,0,6,Day,Rain,1,6905.0,69.7,1,Unknown,Working,62.0,100.0,5.0,167.0,0.0,Unknown,0,7,7,28,0,0,0.5857142857142857,863.125,0.3712574850299401
1156,Telangana,highway,8,119,1,medium,0.222,monsoon,0,7,Day,Rain,1,5031.0,77.5,1,Unknown,Working,70.0,63.0,3.0,136.0,0.0,Unknown,0,7,7,28,0,0,0.6512605042016807,628.875,0.5147058823529411
1157,Telangana,highway,8,119,1,medium,0.222,monsoon,0,8,Day,Rain,1,2244.0,80.8,1,Unknown,Working,59.0,80.0,65.0,143.0,0.0,sig_glitch,0,7,7,28,0,0,0.6789915966386555,280.5,0.4125874125874126
1158,Telangana,highway,8,119,1,medium,0.222,monsoon,0,9,Day,Rain,1,3261.0,74.7,1,Unknown,Working,116.0,80.0,6.0,202.0,2.0,Unknown,0,7,7,28,0,0,0.6277310924369748,407.625,0.5742574257425742
1159,Telangana,highway,8,119,1,medium,0.222,monsoon,0,10,Day,Rain,0,3293.0,77.9,0,Unknown,Working,72.0,84.0,6.0,162.0,0.0,Unknown,0,7,7,28,0,0,0.6546218487394958,411.625,0.4444444444444444
1160,Telangana,highway,8,119,1,medium,0.222,monsoon,0,11,Day,Rain,0,2659.0,72.7,0,Unknown,Working,68.0,86.0,5.0,159.0,0.0,Unknown,0,7,7,28,0,0,0.6109243697478992,332.375,0.4276729559748428
1161,Telangana,highway,8,119,1,medium,0.222,monsoon,0,12,Day,Clear,0,1543.0,93.2,0,Unknown,Working,47.0,65.0,3.0,115.0,2.0,Unknown,0,7,7,28,0,0,0.7831932773109244,192.875,0.40869565217391307
1162,Telangana,highway,8,119,1,medium,0.222,monsoon,0,13,Day,Clear,0,651.5,23.6,0,Unknown,Working,87.0,65.0,7.0,159.0,0.0,Unknown,0,7,7,28,0,0,0.19831932773109245,81.4375,0.5471698113207547
1163,Telangana,highway,8,119,1,medium,0.222,monsoon,0,14,Day,Clear,0,3405.0,92.3,0,Unknown,Working,53.0,64.0,5.0,122.0,0.0,Unknown,0,7,7,28,0,0,0.7756302521008404,425.625,0.4344262295081967
1164,Telangana,highway,8,119,1,medium,0.222,monsoon,0,15,Day,Rain,0,1051.0,93.1,0,Unknown,Working,117.0,30.0,4.0,151.0,0.0,Unknown,0,7,7,28,0,0,0.7823529411764706,131.375,0.7748344370860927
1165,Telangana,highway,8,119,1,medium,0.222,monsoon,0,16,Day,Clear,0,3829.0,77.6,0,Unknown,Working,60.0,71.0,5.0,136.0,0.0,Unknown,0,7,7,28,0,0,0.6521008403361344,478.625,0.4411764705882353
1166,Telangana,highway,8,119,1,medium,0.222,monsoon,0,17,Day,Rain,0,1607.0,91.8,0,Unknown,Working,118.0,53.0,7.0,178.0,3.0,Unknown,0,7,7,28,0,0,0.7714285714285714,200.875,0.6629213483146067
1167,Telangana,highway,8,119,1,medium,0.222,monsoon,0,18,Day,Thunderstorm,1,1614.0,87.3,1,Unknown,Working,96.0,90.0,3.0,189.0,0.0,Unknown,0,7,7,28,0,0,0.7336134453781512,201.75,0.5079365079365079
1168,Telangana,highway,8,119,1,medium,0.222,monsoon,0,19,Dusk/Dawn,Clear,1,5770.0,86.3,1,Unknown,Working,74.0,52.0,4.0,130.0,2.0,Unknown,0,7,7,28,0,0,0.7252100840336134,721.25,0.5692307692307692
1169,Telangana,highway,8,119,1,medium,0.222,monsoon,0,20,Night,Rain,1,5907.0,84.5,1,Unknown,Working,117.0,34.0,8.0,159.0,2.0,Unknown,1,7,7,28,0,1,0.7100840336134454,738.375,0.7358490566037735
1170,Telangana,highway,8,119,1,medium,0.222,monsoon,0,21,Night,Rain,1,4519.0,76.2,1,Unknown,Working,47.0,58.0,3.0,108.0,1.0,Unknown,0,7,7,28,0,1,0.6403361344537816,564.875,0.4351851851851852
1171,Telangana,highway,8,119,1,medium,0.222,monsoon,0,22,Night,Rain,1,3084.0,84.1,1,Unknown,Working,35.0,65.0,5.0,105.0,0.0,Unknown,0,7,7,28,0,1,0.7067226890756302,385.5,0.3333333333333333
1172,Telangana,highway,8,119,1,medium,0.222,monsoon,0,23,Night,Clear,0,1671.0,104.9,0,Unknown,Working,39.0,43.0,10.0,92.0,0.0,Unknown,0,7,7,28,0,1,0.8815126050420169,208.875,0.42391304347826086
1173,Telangana,urban,4,49,1,high,0.605,monsoon,1,0,Night,Rain,0,857.0,20.0,0,Unknown,Working,51.0,64.0,5.0,120.0,2.0,Unknown,0,7,1,27,0,1,0.40816326530612246,214.25,0.425
1174,Telangana,urban,4,49,1,high,0.605,monsoon,1,1,Night,Rain,0,1055.0,11.7,0,Unknown,Working,25.0,57.0,5.0,87.0,0.0,Unknown,0,7,1,27,0,1,0.2387755102040816,263.75,0.28735632183908044
1175,Telangana,urban,4,49,1,high,0.605,monsoon,1,2,Night,Thunderstorm,0,452.0,19.8,0,Unknown,Working,27.0,36.0,3.0,66.0,0.0,Unknown,0,7,1,27,0,1,0.40408163265306124,113.0,0.4090909090909091
1176,Telangana,urban,4,49,1,high,0.605,monsoon,1,3,Night,Rain,0,643.0,21.5,0,Unknown,Working,37.0,69.0,4.0,110.0,0.0,Unknown,0,7,1,27,0,1,0.4387755102040816,160.75,0.33636363636363636
1177,Telangana,urban,4,49,1,high,0.605,monsoon,1,4,Night,Rain,0,754.0,11.0,0,Unknown,Working,34.0,116.0,5.0,155.0,1.0,Unknown,0,7,1,27,0,1,0.22448979591836735,188.5,0.21935483870967742
1178,Telangana,urban,4,49,1,high,0.605,monsoon,1,5,Dusk/Dawn,Rain,0,498.0,28.8,0,Unknown,Working,73.0,45.0,3.0,121.0,2.0,Unknown,0,7,1,27,0,1,0.5877551020408164,124.5,0.6033057851239669
1179,Telangana,urban,4,49,1,high,0.605,monsoon,1,6,Day,Rain,0,441.0,21.4,0,Unknown,Working,63.0,106.0,3.0,172.0,1.0,Unknown,0,7,1,27,0,0,0.436734693877551,110.25,0.36627906976744184
1180,Telangana,urban,4,49,1,high,0.605,monsoon,1,7,Day,Rain,0,621.0,23.6,0,Unknown,Working,65.0,112.0,5.0,182.0,0.0,Unknown,0,7,1,27,0,0,0.4816326530612245,155.25,0.35714285714285715
1181,Telangana,urban,4,49,1,high,0.605,monsoon,1,8,Day,Clear,1,1900.0,16.7,1,Unknown,Working,0.0,95.0,5.0,165.0,2.0,sig_glitch,0,7,1,27,0,0,0.3408163265306122,475.0,0.0
1182,Telangana,urban,4,49,1,high,0.605,monsoon,1,9,Day,Thunderstorm,1,858.0,13.1,1,Unknown,Working,39.0,32.0,3.0,74.0,0.0,Unknown,0,7,1,27,0,0,0.2673469387755102,214.5,0.527027027027027
1183,Telangana,urban,4,49,1,high,0.605,monsoon,1,10,Day,Rain,1,920.0,23.7,1,Unknown,Working,71.0,85.0,3.0,159.0,0.0,Unknown,1,7,1,27,0,0,0.4836734693877551,230.0,0.44654088050314467
1184,Telangana,urban,4,49,1,high,0.605,monsoon,1,11,Day,Rain,1,1846.0,14.6,1,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.2979591836734694,461.5,0.4195804195804196
1185,Telangana,urban,4,49,1,high,0.605,monsoon,1,12,Day,Clear,0,593.0,23.6,0,Unknown,Working,47.0,98.0,3.0,148.0,2.0,Unknown,0,7,1,27,0,0,0.4816326530612245,148.25,0.31756756756756754
1186,Telangana,urban,4,49,1,high,0.605,monsoon,1,13,Day,Rain,0,810.0,15.2,0,Unknown,Working,43.0,51.0,4.0,98.0,1.0,Unknown,1,7,1,27,0,0,0.31020408163265306,202.5,0.4387755102040816
1187,Telangana,urban,4,49,1,high,0.605,monsoon,1,14,Day,Rain,0,661.0,20.8,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.4244897959183674,165.25,0.4195804195804196
1188,Telangana,urban,4,49,1,high,0.605,monsoon,1,15,Day,Rain,0,803.0,9.6,0,Unknown,Working,84.0,44.0,3.0,131.0,2.0,Unknown,0,7,1,27,0,0,0.19591836734693877,200.75,0.6412213740458015
1189,Telangana,urban,4,49,1,high,0.605,monsoon,1,16,Day,Clear,0,636.0,31.5,0,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.6428571428571429,159.0,0.4195804195804196
1190,Telangana,urban,4,49,1,high,0.605,monsoon,1,17,Day,Rain,1,783.0,12.7,1,Unknown,Working,42.0,93.0,3.0,138.0,0.0,Unknown,0,7,1,27,0,0,0.25918367346938775,195.75,0.30434782608695654
1191,Telangana,urban,4,49,1,high,0.605,monsoon,1,18,Day,Thunderstorm,1,1311.0,24.9,1,Unknown,Working,60.0,37.0,6.0,103.0,1.0,Unknown,0,7,1,27,0,0,0.5081632653061224,327.75,0.5825242718446602
1192,Telangana,urban,4,49,1,high,0.605,monsoon,1,19,Dusk/Dawn,Clear,1,986.0,17.5,1,Unknown,Working,82.0,34.0,4.0,120.0,0.0,Unknown,1,7,1,27,0,0,0.35714285714285715,246.5,0.6833333333333333
1193,Telangana,urban,4,49,1,high,0.605,monsoon,1,20,Night,Thunderstorm,1,898.0,19.2,1,Unknown,Working,26.0,118.0,3.0,147.0,1.0,Unknown,0,7,1,27,0,1,0.39183673469387753,224.5,0.17687074829931973
1194,Telangana,urban,4,49,1,high,0.605,monsoon,1,21,Night,Rain,1,789.0,21.9,1,Unknown,Working,40.0,83.0,9.0,132.0,1.0,Unknown,0,7,1,27,0,1,0.44693877551020406,197.25,0.30303030303030304
1195,Telangana,urban,4,49,1,high,0.605,monsoon,1,22,Night,Rain,0,2120.0,20.4,0,veh_spike,Working,28.0,38.0,9.0,75.0,0.0,Unknown,0,7,1,27,0,1,0.4163265306122449,530.0,0.37333333333333335
1196,Telangana,urban,4,49,1,high,0.605,monsoon,1,23,Night,Rain,0,229.0,26.7,0,Unknown,Working,65.0,109.0,6.0,180.0,4.0,Unknown,0,7,1,27,0,1,0.5448979591836735,57.25,0.3611111111111111
1197,Telangana,urban,4,49,1,high,0.605,monsoon,2,0,Night,Rain,0,672.0,13.2,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.2693877551020408,168.0,0.4195804195804196
1198,Telangana,urban,4,49,1,high,0.605,monsoon,2,1,Night,Rain,0,546.0,15.9,0,Unknown,Working,87.0,79.0,8.0,174.0,1.0,Unknown,0,7,2,27,0,1,0.32448979591836735,136.5,0.5
1199,Telangana,urban,4,49,1,high,0.605,monsoon,2,2,Night,Rain,0,443.0,18.4,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,1,7,2,27,0,1,0.3755102040816326,110.75,0.4195804195804196
1200,Telangana,urban,4,49,1,high,0.605,monsoon,2,3,Night,Rain,0,1129.0,13.0,0,Unknown,Working,84.0,63.0,6.0,153.0,0.0,Unknown,0,7,2,27,0,1,0.2653061224489796,282.25,0.5490196078431373
1201,Telangana,urban,4,49,1,high,0.605,monsoon,2,4,Night,Clear,0,564.0,27.7,0,Unknown,Working,78.0,119.0,10.0,207.0,0.0,Unknown,0,7,2,27,0,1,0.5653061224489796,141.0,0.37681159420289856
1202,Telangana,urban,4,49,1,high,0.605,monsoon,2,5,Dusk/Dawn,Rain,0,489.0,20.8,0,Unknown,Working,50.0,52.0,3.0,105.0,0.0,Unknown,0,7,2,27,0,1,0.4244897959183674,122.25,0.47619047619047616
1203,Telangana,urban,4,49,1,high,0.605,monsoon,2,6,Day,Rain,0,991.0,17.2,0,Unknown,Working,47.0,103.0,6.0,156.0,1.0,Unknown,0,7,2,27,0,0,0.3510204081632653,247.75,0.30128205128205127
1204,Telangana,urban,4,49,1,high,0.605,monsoon,2,7,Day,Rain,0,268.0,21.9,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.44693877551020406,67.0,0.4195804195804196
1205,Telangana,urban,4,49,1,high,0.605,monsoon,2,8,Day,Rain,1,717.0,14.8,1,Unknown,Working,61.0,90.0,5.0,156.0,1.0,Unknown,0,7,2,27,0,0,0.3020408163265306,179.25,0.391025641025641
1206,Telangana,urban,4,49,1,high,0.605,monsoon,2,9,Day,Rain,1,1052.0,14.4,1,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.2938775510204082,263.0,0.4195804195804196
1207,Telangana,urban,4,49,1,high,0.605,monsoon,2,10,Day,Rain,1,1382.0,23.6,1,Unknown,Working,81.0,101.0,4.0,186.0,1.0,Unknown,0,7,2,27,0,0,0.4816326530612245,345.5,0.43548387096774194
1208,Telangana,urban,4,49,1,high,0.605,monsoon,2,11,Day,Clear,1,2885.0,7.4,1,Unknown,Working,37.0,108.0,3.0,148.0,2.0,Unknown,0,7,2,27,0,0,0.1510204081632653,721.25,0.25
1209,Telangana,urban,4,49,1,high,0.605,monsoon,2,12,Day,Rain,0,617.0,24.6,0,Unknown,Working,27.0,83.0,6.0,116.0,0.0,Unknown,0,7,2,27,0,0,0.5020408163265306,154.25,0.23275862068965517
1210,Telangana,urban,4,49,1,high,0.605,monsoon,2,13,Day,Clear,0,410.0,29.5,0,Unknown,Working,41.0,66.0,4.0,111.0,0.0,Unknown,0,7,2,27,0,0,0.6020408163265306,102.5,0.36936936936936937
1211,Telangana,urban,4,49,1,high,0.605,monsoon,2,14,Day,Clear,0,488.0,24.2,0,Unknown,Working,32.0,96.0,6.0,134.0,1.0,Unknown,0,7,2,27,0,0,0.49387755102040815,122.0,0.23880597014925373
1212,Telangana,urban,4,49,1,high,0.605,monsoon,2,15,Day,Rain,0,623.0,25.9,0,Unknown,Working,28.0,86.0,5.0,119.0,0.0,Unknown,0,7,2,27,0,0,0.5285714285714286,155.75,0.23529411764705882
1213,Telangana,urban,4,49,1,high,0.605,monsoon,2,16,Day,Rain,0,1069.0,30.2,0,Unknown,Working,25.0,48.0,7.0,80.0,0.0,Unknown,0,7,2,27,0,0,0.6163265306122448,267.25,0.3125
1214,Telangana,urban,4,49,1,high,0.605,monsoon,2,17,Day,Rain,1,1998.0,5.0,1,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.10204081632653061,499.5,0.4195804195804196
1215,Telangana,urban,4,49,1,high,0.605,monsoon,2,18,Day,Rain,1,1233.0,19.1,1,Unknown,Working,59.0,41.0,3.0,103.0,2.0,Unknown,0,7,2,27,0,0,0.38979591836734695,308.25,0.5728155339805825
1216,Telangana,urban,4,49,1,high,0.605,monsoon,2,19,Dusk/Dawn,Rain,1,2281.0,6.4,1,Unknown,Working,31.0,40.0,7.0,78.0,1.0,Unknown,0,7,2,27,0,0,0.1306122448979592,570.25,0.3974358974358974
1217,Telangana,urban,4,49,1,high,0.605,monsoon,2,20,Night,Clear,1,1353.0,22.6,1,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.4612244897959184,338.25,0.4195804195804196
1218,Telangana,urban,4,49,1,high,0.605,monsoon,2,21,Night,Rain,1,607.0,13.1,1,Unknown,Working,73.0,44.0,7.0,124.0,1.0,Unknown,1,7,2,27,0,1,0.2673469387755102,151.75,0.5887096774193549
1219,Telangana,urban,4,49,1,high,0.605,monsoon,2,22,Night,Clear,0,418.0,33.7,0,Unknown,Working,72.0,97.0,3.0,172.0,0.0,Unknown,0,7,2,27,0,1,0.6877551020408164,104.5,0.4186046511627907
1220,Telangana,urban,4,49,1,high,0.605,monsoon,2,23,Night,Clear,0,885.0,20.4,0,Unknown,Working,26.0,106.0,10.0,142.0,0.0,Unknown,0,7,2,27,0,1,0.4163265306122449,221.25,0.18309859154929578
1221,Telangana,urban,4,49,1,high,0.605,monsoon,3,0,Night,Rain,0,670.0,15.8,0,Unknown,Working,56.0,96.0,5.0,157.0,0.0,Unknown,0,7,3,27,0,1,0.32244897959183677,167.5,0.35668789808917195
1222,Telangana,urban,4,49,1,high,0.605,monsoon,3,1,Night,Rain,0,353.0,23.4,0,Unknown,Working,49.0,82.0,9.0,140.0,1.0,Unknown,0,7,3,27,0,1,0.4775510204081632,88.25,0.35
1223,Telangana,urban,4,49,1,high,0.605,monsoon,3,2,Night,Rain,0,506.0,19.1,0,Unknown,Working,73.0,73.0,10.0,156.0,0.0,Unknown,0,7,3,27,0,1,0.38979591836734695,126.5,0.46794871794871795
1224,Telangana,urban,4,49,1,high,0.605,monsoon,3,3,Night,Rain,0,669.0,22.2,0,Unknown,Working,40.0,120.0,4.0,164.0,1.0,Unknown,0,7,3,27,0,1,0.4530612244897959,167.25,0.24390243902439024
1225,Telangana,urban,4,49,1,high,0.605,monsoon,3,4,Night,Rain,0,625.0,16.3,0,Unknown,Working,39.0,95.0,65.0,140.0,0.0,sig_glitch,1,7,3,27,0,1,0.3326530612244898,156.25,0.2785714285714286
1226,Telangana,urban,4,49,1,high,0.605,monsoon,3,5,Dusk/Dawn,Rain,0,617.0,16.2,0,Unknown,Working,77.0,109.0,6.0,192.0,1.0,Unknown,0,7,3,27,0,1,0.33061224489795915,154.25,0.4010416666666667
1227,Telangana,urban,4,49,1,high,0.605,monsoon,3,6,Day,Rain,0,320.0,29.3,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.5979591836734695,80.0,0.4195804195804196
1228,Telangana,urban,4,49,1,high,0.605,monsoon,3,7,Day,Rain,0,508.0,28.5,0,Unknown,Working,75.0,42.0,3.0,120.0,0.0,Unknown,0,7,3,27,0,0,0.5816326530612245,127.0,0.625
1229,Telangana,urban,4,49,1,high,0.605,monsoon,3,8,Day,Clear,1,1415.0,23.5,1,Unknown,Working,69.0,47.0,7.0,123.0,0.0,Unknown,0,7,3,27,0,0,0.47959183673469385,353.75,0.5609756097560976
1230,Telangana,urban,4,49,1,high,0.605,monsoon,3,9,Day,Clear,1,2589.0,5.0,1,Unknown,Working,61.0,62.0,4.0,127.0,0.0,Unknown,0,7,3,27,0,0,0.10204081632653061,647.25,0.48031496062992124
1231,Telangana,urban,4,49,1,high,0.605,monsoon,3,10,Day,Rain,1,1346.0,12.8,1,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.2612244897959184,336.5,0.4195804195804196
1232,Telangana,urban,4,49,1,high,0.605,monsoon,3,11,Day,Rain,1,1545.0,5.0,1,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.10204081632653061,386.25,0.4195804195804196
1233,Telangana,urban,4,49,1,high,0.605,monsoon,3,12,Day,Rain,0,286.0,38.2,0,Unknown,Working,85.0,86.0,5.0,176.0,0.0,Unknown,0,7,3,27,0,0,0.7795918367346939,71.5,0.48295454545454547
1234,Telangana,urban,4,49,1,high,0.605,monsoon,3,13,Day,Rain,0,674.0,23.6,0,Unknown,Working,69.0,44.0,3.0,116.0,2.0,Unknown,0,7,3,27,0,0,0.4816326530612245,168.5,0.5948275862068966
1235,Telangana,urban,4,49,1,high,0.605,monsoon,3,14,Day,Rain,0,274.0,32.6,0,Unknown,Working,63.0,96.0,6.0,165.0,0.0,Unknown,0,7,3,27,0,0,0.6653061224489796,68.5,0.38181818181818183
1236,Telangana,urban,4,49,1,high,0.605,monsoon,3,15,Day,Rain,0,0.0,0.0,0,veh_dropout,Working,29.0,81.0,7.0,117.0,0.0,Unknown,0,7,3,27,0,0,0.0,0.0,0.24786324786324787
1237,Telangana,urban,4,49,1,high,0.605,monsoon,3,16,Day,Rain,0,916.0,11.7,0,Unknown,Working,83.0,54.0,6.0,143.0,0.0,Unknown,0,7,3,27,0,0,0.2387755102040816,229.0,0.5804195804195804
1238,Telangana,urban,4,49,1,high,0.605,monsoon,3,17,Day,Rain,1,970.0,27.1,1,Unknown,Working,71.0,64.0,6.0,141.0,0.0,Unknown,0,7,3,27,0,0,0.553061224489796,242.5,0.5035460992907801
1239,Telangana,urban,4,49,1,high,0.605,monsoon,3,18,Day,Thunderstorm,1,549.0,28.0,1,Unknown,Working,82.0,52.0,5.0,139.0,0.0,Unknown,0,7,3,27,0,0,0.5714285714285714,137.25,0.5899280575539568
1240,Telangana,urban,4,49,1,high,0.605,monsoon,3,19,Dusk/Dawn,Clear,1,1921.0,5.2,1,Unknown,Working,77.0,97.0,3.0,177.0,2.0,Unknown,1,7,3,27,0,0,0.10612244897959185,480.25,0.4350282485875706
1241,Telangana,urban,4,49,1,high,0.605,monsoon,3,20,Night,Clear,1,2626.0,5.0,1,Unknown,Working,55.0,85.0,10.0,150.0,0.0,Unknown,0,7,3,27,0,1,0.10204081632653061,656.5,0.36666666666666664
1242,Telangana,urban,4,49,1,high,0.605,monsoon,3,21,Night,Clear,1,1390.0,21.4,1,Unknown,Working,29.0,59.0,8.0,96.0,3.0,Unknown,0,7,3,27,0,1,0.436734693877551,347.5,0.3020833333333333
1243,Telangana,urban,4,49,1,high,0.605,monsoon,3,22,Night,Rain,0,967.0,5.0,0,Unknown,Working,32.0,37.0,7.0,76.0,0.0,Unknown,0,7,3,27,0,1,0.10204081632653061,241.75,0.42105263157894735
1244,Telangana,urban,4,49,1,high,0.605,monsoon,3,23,Night,Rain,0,396.0,25.6,0,Unknown,Working,26.0,117.0,5.0,148.0,0.0,Unknown,0,7,3,27,0,1,0.5224489795918368,99.0,0.17567567567567569
1245,Telangana,urban,4,49,1,high,0.605,monsoon,4,0,Night,Clear,0,641.0,28.5,0,Unknown,Working,79.0,55.0,8.0,142.0,0.0,Unknown,0,7,4,27,0,1,0.5816326530612245,160.25,0.5563380281690141
1246,Telangana,urban,4,49,1,high,0.605,monsoon,4,1,Night,Thunderstorm,0,468.0,35.8,0,Unknown,Working,26.0,55.0,8.0,89.0,0.0,Unknown,0,7,4,27,0,1,0.7306122448979592,117.0,0.29213483146067415
1247,Telangana,urban,4,49,1,high,0.605,monsoon,4,2,Night,Clear,0,629.0,25.5,0,Unknown,Working,86.0,107.0,8.0,201.0,1.0,Unknown,0,7,4,27,0,1,0.5204081632653061,157.25,0.42786069651741293
1248,Telangana,urban,4,49,1,high,0.605,monsoon,4,3,Night,Thunderstorm,0,398.0,28.8,0,Unknown,Working,83.0,57.0,4.0,144.0,1.0,Unknown,0,7,4,27,0,1,0.5877551020408164,99.5,0.5763888888888888
1249,Telangana,urban,4,49,1,high,0.605,monsoon,4,4,Night,Rain,0,738.0,13.4,0,Unknown,Working,68.0,95.0,4.0,167.0,1.0,Unknown,0,7,4,27,0,1,0.27346938775510204,184.5,0.40718562874251496
1250,Telangana,urban,4,49,1,high,0.605,monsoon,4,5,Dusk/Dawn,Clear,0,322.0,34.4,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.7020408163265306,80.5,0.4195804195804196
1251,Telangana,urban,4,49,1,high,0.605,monsoon,4,6,Day,Rain,0,667.0,20.8,0,Unknown,Working,77.0,64.0,6.0,147.0,0.0,Unknown,0,7,4,27,0,0,0.4244897959183674,166.75,0.5238095238095238
1252,Telangana,urban,4,49,1,high,0.605,monsoon,4,7,Day,Clear,0,1091.0,20.2,0,Unknown,Working,85.0,79.0,7.0,171.0,1.0,Unknown,0,7,4,27,0,0,0.4122448979591837,272.75,0.49707602339181284
1253,Telangana,urban,4,49,1,high,0.605,monsoon,4,8,Day,Clear,1,1054.0,23.6,1,Unknown,Working,64.0,101.0,6.0,171.0,0.0,Unknown,0,7,4,27,0,0,0.4816326530612245,263.5,0.3742690058479532
1254,Telangana,urban,4,49,1,high,0.605,monsoon,4,9,Day,Clear,1,2138.0,23.6,1,Unknown,Working,82.0,114.0,7.0,203.0,0.0,Unknown,1,7,4,27,0,0,0.4816326530612245,534.5,0.4039408866995074
1255,Telangana,urban,4,49,1,high,0.605,monsoon,4,10,Day,Rain,1,1448.0,14.6,1,Unknown,Working,30.0,45.0,6.0,81.0,1.0,Unknown,0,7,4,27,0,0,0.2979591836734694,362.0,0.37037037037037035
1256,Telangana,urban,4,49,1,high,0.605,monsoon,4,11,Day,Rain,1,931.0,16.0,1,Unknown,Working,43.0,105.0,7.0,155.0,0.0,Unknown,1,7,4,27,0,0,0.32653061224489793,232.75,0.27741935483870966
1257,Telangana,urban,4,49,1,high,0.605,monsoon,4,12,Day,Clear,0,768.0,31.0,0,Unknown,Working,44.0,38.0,7.0,89.0,0.0,Unknown,0,7,4,27,0,0,0.6326530612244898,192.0,0.4943820224719101
